진료과,병원명,주소,평점,의사,온라인 예약 여부,의사 평점,리뷰수,병원링크,평점구간
정신건강의학과,휴앤힐정신건강의학과의원,서울 성북구 고려대로24길 11,6.8,['성승모'],False,['6.8'],5,https://www.modoodoc.com/hospital/66828/%ED%9C%B4%EC%95%A4%ED%9E%90%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[6.5, 7.0)"
정신건강의학과,서울탑정신건강의학과의원,서울특별시 성북구 월계로 4 5층 (하월곡동),9.6,"['김양렬', '배하현', '노가혜']",False,"['8.8', '10.0', '10.0']",3,https://www.modoodoc.com/hospital/8069/%EC%84%9C%EC%9A%B8%ED%83%91%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[9.5, 10.0)"
정신건강의학과,정성철정신건강의학과의원,서울특별시 성북구 동소문로 12 청암빌딩 2층,6.8,['정성철정신건강의학과의원 원장'],False,['6.8'],3,https://www.modoodoc.com/hospital/11126/%EC%A0%95%EC%84%B1%EC%B2%A0%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%992%EA%B0%80,"[6.5, 7.0)"
정신건강의학과,우성연합의원,서울 성북구 돌곶이로 59,9.6,['우성연합의원 원장'],False,['9.6'],4,https://www.modoodoc.com/hospital/10198/%EC%9A%B0%EC%84%B1%EC%97%B0%ED%95%A9%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.5, 10.0)"
정신건강의학과,다정해정신건강의학과의원,"서울특별시 성북구 아리랑로 9, 산맥프라자 4층 (동소문동6가)",0.0,['다정해정신건강의학과의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/78804/%EB%8B%A4%EC%A0%95%ED%95%B4%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%996%EA%B0%80,"[0.0, 0.5)"
정신건강의학과,나음정신건강의학과의원,서울 성북구 화랑로 248 7층,8.0,['김수영'],False,['8.0'],12,https://www.modoodoc.com/hospital/5608/%EB%82%98%EC%9D%8C%EC%A0%95%EC%8B%A0%EA%B1%B4%EA%B0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%84%9D%EA%B4%80%EB%8F%99,"[8.0, 8.5)"
이비인후과,회기센트럴이비인후과의원,"서울특별시 동대문구 이문로 37 1층 110~113호 (회기동, 회기역 한일베라체캠퍼스)",8.5,['회기센트럴이비인후과의원 원장'],False,['8.5'],70,https://www.modoodoc.com/hospital/12722/%ED%9A%8C%EA%B8%B0%EC%84%BC%ED%8A%B8%EB%9F%B4%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.5, 9.0)"
이비인후과,행복한가정의학과의원,서울 동대문구 한천로 242,9.0,['행복한가정의학과의원 원장'],False,['9.0'],7,https://www.modoodoc.com/hospital/12732/%ED%96%89%EB%B3%B5%ED%95%9C%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%A0%84%EB%86%8D%EB%8F%99,"[9.0, 9.5)"
이비인후과,김성현이비인후과의원,서울특별시 동대문구 사가정로 148 2층 (전농동),8.5,['김성현이비인후과의원 원장'],False,['8.5'],8,https://www.modoodoc.com/hospital/5289/%EA%B9%80%EC%84%B1%ED%98%84%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.5, 9.0)"
이비인후과,정이비인후과의원,서울특별시 동대문구 휘경로 15 4층 (이문동),8.4,['정이비인후과의원 원장'],False,['8.4'],46,https://www.modoodoc.com/hospital/11158/%EC%A0%95%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.0, 8.5)"
이비인후과,김성희이비인후과,서울특별시 동대문구 전농로 134 (전농동),9.0,['김성희이비인후과의원 원장'],False,['9.0'],6,https://www.modoodoc.com/hospital/5295/%EA%B9%80%EC%84%B1%ED%9D%AC%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[9.0, 9.5)"
이비인후과,서울이비인후과의원,"서울특별시 동대문구 사가정로 122 207, 208호 (전농동)",6.9,['서울이비인후과의원 원장'],False,['6.9'],10,https://www.modoodoc.com/hospital/8006/%EC%84%9C%EC%9A%B8%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[6.5, 7.0)"
이비인후과,연세참이비인후과의원,서울 동대문구 왕산로 225,8.5,['한동희'],False,['8.5'],104,https://www.modoodoc.com/hospital/13410/%EC%97%B0%EC%84%B8%EC%B0%B8%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.5, 9.0)"
이비인후과,연세선경의원,"서울특별시 동대문구 사가정로 148 3층 (전농동, SK아파트상가)",10.0,['연세선경의원 원장'],False,['10.0'],2,https://www.modoodoc.com/hospital/9481/%EC%97%B0%EC%84%B8%EC%84%A0%EA%B2%BD%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,
이비인후과,미주이비인후과의원,"서울특별시 동대문구 약령시로 133, 1층 4층일부호 (청량리동)",0.0,['이재훈'],False,['0.0'],0,https://www.modoodoc.com/hospital/77534/%EB%AF%B8%EC%A3%BC%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%B2%AD%EB%9F%89%EB%A6%AC%EB%8F%99,"[0.0, 0.5)"
이비인후과,방이비인후과의원,서울특별시 동대문구 이문로 129 (이문동),6.7,['방이비인후과의원 원장'],False,['6.7'],5,https://www.modoodoc.com/hospital/7181/%EB%B0%A9%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[6.5, 7.0)"
이비인후과,초이스이비인후과의원,서울특별시 동대문구 홍릉로 5-1 3층 (청량리동),8.1,['최석주'],False,['8.1'],12,https://www.modoodoc.com/hospital/11699/%EC%B4%88%EC%9D%B4%EC%8A%A4%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.0, 8.5)"
이비인후과,박이비인후과의원,서울 동대문구 전농로 147,8.7,['박이비인후과의원 원장'],False,['8.7'],9,https://www.modoodoc.com/hospital/7064/%EB%B0%95%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%A0%84%EB%86%8D%EB%8F%99,"[8.5, 9.0)"
이비인후과,김영학이비인후과의원,서울특별시 동대문구 왕산로 225 A동 (청량리동),8.8,['김영학이비인후과의원 원장'],False,['8.8'],1,https://www.modoodoc.com/hospital/5368/%EA%B9%80%EC%98%81%ED%95%99%EC%9D%B4%EB%B9%84%EC%9D%B8%ED%9B%84%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.5, 9.0)"
가정의학과,행복한가정의학과의원,서울 동대문구 한천로 242,9.0,['행복한가정의학과의원 원장'],False,['9.0'],7,https://www.modoodoc.com/hospital/12732/%ED%96%89%EB%B3%B5%ED%95%9C%EA%B0%80%EC%A0%95%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%A0%84%EB%86%8D%EB%8F%99,"[9.0, 9.5)"
가정의학과,밸런스EM의원,서울 동대문구 망우로 86 3층,9.8,['성시한'],False,['9.8'],2,https://www.modoodoc.com/hospital/74296/%EB%B0%B8%EB%9F%B0%EC%8A%A4em%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%9C%98%EA%B2%BD%EB%8F%99,"[9.5, 10.0)"
가정의학과,다시봄의원,"서울특별시 동대문구 망우로 123, 5층 (휘경동)",0.0,['다시봄의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/79389/%EB%8B%A4%EC%8B%9C%EB%B4%84%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%9C%98%EA%B2%BD%EB%8F%99,"[0.0, 0.5)"
가정의학과,이문연합의원,서울특별시 동대문구 휘경로3길 4 2층 (이문동),8.3,['이문연합의원 원장'],False,['8.3'],16,https://www.modoodoc.com/hospital/10596/%EC%9D%B4%EB%AC%B8%EC%97%B0%ED%95%A9%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.0, 8.5)"
가정의학과,연세모아의원,서울특별시 동대문구 약령시로 123 2층 (청량리동),8.1,['연세모아의원 원장'],False,['8.1'],2,https://www.modoodoc.com/hospital/9412/%EC%97%B0%EC%84%B8%EB%AA%A8%EC%95%84%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EB%8F%99%EB%8C%80%EB%AC%B8%EA%B5%AC,"[8.0, 8.5)"
정형외과,장위365경희한의원,서울 성북구 장월로38길 4 3층,9.5,['김현규'],False,['9.5'],2,https://www.modoodoc.com/hospital/70355/%EC%9E%A5%EC%9C%84365%EA%B2%BD%ED%9D%AC%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[9.5, 10.0)"
정형외과,경희강한의원,서울 성북구 길음로 33,9.3,['강기훈'],False,['9.3'],4,https://www.modoodoc.com/hospital/13682/%EA%B2%BD%ED%9D%AC%EA%B0%95%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
정형외과,성북성심신경과의원,서울특별시 성북구 동소문로 181 (돈암동),7.7,['성북성심신경과의원 원장'],False,['7.7'],27,https://www.modoodoc.com/hospital/8262/%EC%84%B1%EB%B6%81%EC%84%B1%EC%8B%AC%EC%8B%A0%EA%B2%BD%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%88%EC%95%94%EB%8F%99,"[7.5, 8.0)"
정형외과,의료법인유라의료재단 온누리요양병원,"서울특별시 성북구 화랑로 271, (장위동)",0.0,['의료법인유라의료재단 온누리요양병원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/82830/%EC%9D%98%EB%A3%8C%EB%B2%95%EC%9D%B8%EC%9C%A0%EB%9D%BC%EC%9D%98%EB%A3%8C%EC%9E%AC%EB%8B%A8-%EC%98%A8%EB%88%84%EB%A6%AC%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[0.0, 0.5)"
정형외과,아산드림의원,"서울특별시 성북구 월계로40길 7 306~314호 (장위동, 센트럴타운상가)",8.7,['아산드림의원 원장'],False,['8.7'],3,https://www.modoodoc.com/hospital/8864/%EC%95%84%EC%82%B0%EB%93%9C%EB%A6%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
정형외과,정릉재활의학과의원,서울 성북구 보국문로 33,9.9,['임재국'],False,['9.9'],4,https://www.modoodoc.com/hospital/13428/%EC%A0%95%EB%A6%89%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.5, 10.0)"
정형외과,연세정형외과의원,서울특별시 성북구 동소문로 10 3층 (동소문동2가),8.7,['연세정형외과의원 원장'],False,['8.7'],36,https://www.modoodoc.com/hospital/9696/%EC%97%B0%EC%84%B8%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%992%EA%B0%80,"[8.5, 9.0)"
정형외과,탑경희한의원,서울특별시 성북구 동소문로 119-1 2층 (동선동4가),9.3,['탑경희한의원 원장'],False,['9.3'],8,https://www.modoodoc.com/hospital/16680/%ED%83%91%EA%B2%BD%ED%9D%AC%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
정형외과,한성한의원,서울특별시 성북구 동소문로 8 1층 (동소문동2가),9.3,['한성한의원 원장'],False,['9.3'],11,https://www.modoodoc.com/hospital/16863/%ED%95%9C%EC%84%B1%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[9.0, 9.5)"
정형외과,동서요양병원,"서울특별시 성북구 동소문로 306, (하월곡동)",0.0,['동서요양병원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/82204/%EB%8F%99%EC%84%9C%EC%9A%94%EC%96%91%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[0.0, 0.5)"
정형외과,김가풍정형외과의원,서울특별시 성북구 오패산로 20 (하월곡동),7.5,['김가풍정형외과의원 원장'],False,['7.5'],2,https://www.modoodoc.com/hospital/5184/%EA%B9%80%EA%B0%80%ED%92%8D%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[7.5, 8.0)"
정형외과,정릉제일정형외과의원,서울특별시 성북구 정릉로 322 (정릉동),6.5,['정릉제일정형외과의원 원장'],False,['6.5'],12,https://www.modoodoc.com/hospital/11106/%EC%A0%95%EB%A6%89%EC%A0%9C%EC%9D%BC%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A0%95%EB%A6%89%EB%8F%99,"[6.5, 7.0)"
정형외과,바로마취통증의학과의원,서울특별시 성북구 성북로 7 5층 (성북동1가),8.7,['바로마취통증의학과의원 원장'],False,['8.7'],6,https://www.modoodoc.com/hospital/6932/%EB%B0%94%EB%A1%9C%EB%A7%88%EC%B7%A8%ED%86%B5%EC%A6%9D%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%84%B1%EB%B6%81%EB%8F%991%EA%B0%80,"[8.5, 9.0)"
정형외과,제일한의원,서울특별시 성북구 아리랑로 28 2층 (동선동5가),10.0,['제일한의원 원장'],False,['10.0'],2,https://www.modoodoc.com/hospital/16381/%EC%A0%9C%EC%9D%BC%ED%95%9C%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,
정형외과,리츠서울신경과의원,서울 성북구 보문로 157,9.8,['리츠서울신경과의원 원장'],False,['9.8'],3,https://www.modoodoc.com/hospital/73859/%EB%A6%AC%EC%B8%A0%EC%84%9C%EC%9A%B8%EC%8B%A0%EA%B2%BD%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%82%BC%EC%84%A0%EB%8F%995%EA%B0%80,"[9.5, 10.0)"
정형외과,서울척병원,서울 성북구 동소문로47길 8,8.6,"['노원', '김동욱', '이덕주']",False,"['8.4', '7.3', '9.4']",95,https://www.modoodoc.com/hospital/4361/%EC%84%9C%EC%9A%B8%EC%B2%99%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%EA%B8%B8%EC%9D%8C%EB%8F%99,"[8.5, 9.0)"
정형외과,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),"서울특별시 성북구 고려대로 73, 고려대병원 (안암동5가)",0.0,['학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원) 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/81683/%ED%95%99%EA%B5%90%EB%B2%95%EC%9D%B8-%EA%B3%A0%EB%A0%A4%EC%A4%91%EC%95%99%ED%95%99%EC%9B%90-%EA%B3%A0%EB%A0%A4%EB%8C%80%ED%95%99%EA%B5%90%EC%9D%98%EA%B3%BC%EB%8C%80%ED%95%99%EB%B6%80%EC%86%8D%EB%B3%91%EC%9B%90%EC%95%88%EC%95%94%EB%B3%91%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%95%88%EC%95%94%EB%8F%995%EA%B0%80,"[0.0, 0.5)"
정형외과,해인정형외과,서울특별시 성북구 한천로 743 (장위동),7.2,['해인정형외과의원 원장'],False,['7.2'],12,https://www.modoodoc.com/hospital/12491/%ED%95%B4%EC%9D%B8%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%9E%A5%EC%9C%84%EB%8F%99,"[7.0, 7.5)"
정형외과,서호종의원,"서울특별시 성북구 화랑로 201 지상1,2층 (장위동)",7.7,['서호종의원 원장'],False,['7.7'],3,https://www.modoodoc.com/hospital/8130/%EC%84%9C%ED%98%B8%EC%A2%85%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
정형외과,서울드림재활의학과의원,서울 성북구 화랑로11길 23-6,9.4,"['이규호', '신영주']",False,"['9.4', '0.0']",7,https://www.modoodoc.com/hospital/68851/%EC%84%9C%EC%9A%B8%EB%93%9C%EB%A6%BC%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[9.0, 9.5)"
정형외과,연세효상의원,"서울특별시 성북구 동소문로 36 2층 (동소문동3가, 소석빌딩)",5.0,['이효상'],False,['5.0'],1,https://www.modoodoc.com/hospital/9796/%EC%97%B0%EC%84%B8%ED%9A%A8%EC%83%81%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[5.0, 5.5)"
정형외과,성북본튼튼의원,"서울특별시 성북구 동소문로 98, 4층 (동소문동5가)",0.0,['성북본튼튼의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/79956/%EC%84%B1%EB%B6%81%EB%B3%B8%ED%8A%BC%ED%8A%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%995%EA%B0%80,"[0.0, 0.5)"
정형외과,굿프렌마취통증의학과의원,서울 성북구 동소문로 295 선일빌딩,8.9,['백동진'],False,['8.9'],8,https://www.modoodoc.com/hospital/5075/%EA%B5%BF%ED%94%84%EB%A0%8C%EB%A7%88%EC%B7%A8%ED%86%B5%EC%A6%9D%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[8.5, 9.0)"
정형외과,삼성본정형외과의원,서울 성북구 아리랑로 7,8.9,"['변준성', '임진영']",False,"['8.9', '8.5']",36,https://www.modoodoc.com/hospital/68416/%EC%82%BC%EC%84%B1%EB%B3%B8%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%996%EA%B0%80,"[8.5, 9.0)"
정형외과,호랑이신경외과의원,"서울특별시 성북구 종암로 129, 3층 302호 (종암동)",0.0,['호랑이신경외과의원 원장'],False,['0.0'],0,https://www.modoodoc.com/hospital/81013/%ED%98%B8%EB%9E%91%EC%9D%B4%EC%8B%A0%EA%B2%BD%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%A2%85%EC%95%94%EB%8F%99,"[0.0, 0.5)"
정형외과,성북정형외과의원,서울특별시 성북구 화랑로 285 (장위동),5.4,['김금철'],False,['5.4'],4,https://www.modoodoc.com/hospital/8266/%EC%84%B1%EB%B6%81%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%9E%A5%EC%9C%84%EB%8F%99,"[5.0, 5.5)"
정형외과,우리연세재활의학과의원,서울 성북구 장월로 146 닥터빌딩 3층,8.8,['우리연세재활의학과의원 원장'],False,['8.8'],10,https://www.modoodoc.com/hospital/10157/%EC%9A%B0%EB%A6%AC%EC%97%B0%EC%84%B8%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[8.5, 9.0)"
정형외과,월곡바른재활의학과의원,서울 성북구 화랑로11길 26,9.5,"['박정준', '최소영']",False,"['9.5', '9.5']",24,https://www.modoodoc.com/hospital/67527/%EC%9B%94%EA%B3%A1%EB%B0%94%EB%A5%B8%EC%9E%AC%ED%99%9C%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[9.5, 10.0)"
정형외과,강북센트럴정형외과의원,"서울특별시 성북구 삼양로13길 45, 길음뉴타운,e편한세상 상가동 2층 204,207호 (길음동)",0.0,['이준형'],False,['0.0'],0,https://www.modoodoc.com/hospital/77730/%EA%B0%95%EB%B6%81%EC%84%BC%ED%8A%B8%EB%9F%B4%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EA%B8%B8%EC%9D%8C%EB%8F%99,"[0.0, 0.5)"
정형외과,올바른마취통증의학과의원,서울 성북구 화랑로 245,9.4,"['유재성', '장지석', '김지희']",False,"['9.6', '9.8', '7.8']",11,https://www.modoodoc.com/hospital/70424/%EC%98%AC%EB%B0%94%EB%A5%B8%EB%A7%88%EC%B7%A8%ED%86%B5%EC%A6%9D%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EC%9E%A5%EC%9C%84%EB%8F%99,"[9.0, 9.5)"
정형외과,강북삼성의원,"서울특별시 성북구 화랑로40길 54 지상3,4층 (석관동, 영원빌딩)",7.9,['강북삼성의원 원장'],False,['7.9'],13,https://www.modoodoc.com/hospital/4755/%EA%B0%95%EB%B6%81%EC%82%BC%EC%84%B1%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC,"[7.5, 8.0)"
정형외과,연세올바른정형외과의원,"서울특별시 성북구 보국문로 40-3 (정릉동, 4층, 지하1층)",7.5,['연세올바른정형외과의원 원장'],False,['7.5'],26,https://www.modoodoc.com/hospital/9587/%EC%97%B0%EC%84%B8%EC%98%AC%EB%B0%94%EB%A5%B8%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%A0%95%EB%A6%89%EB%8F%99,"[7.5, 8.0)"
정형외과,에스메디센터내과외과의원,서울특별시 성북구 오패산로 99,7.8,"['서형민', '양선모', '임근식']",False,"['7.3', '0.0', '6.9']",49,https://www.modoodoc.com/hospital/9140/%EC%97%90%EC%8A%A4%EB%A9%94%EB%94%94%EC%84%BC%ED%84%B0%EB%82%B4%EA%B3%BC%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99,"[7.5, 8.0)"
정형외과,성북삼성정형외과의원,"서울특별시 성북구 돌곶이로8길 3 (석관동,지하1층~지상5층)",8.1,['성북삼성정형외과의원 원장'],False,['8.1'],22,https://www.modoodoc.com/hospital/8260/%EC%84%B1%EB%B6%81%EC%82%BC%EC%84%B1%EC%A0%95%ED%98%95%EC%99%B8%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8%EC%8B%9C-%EC%84%B1%EB%B6%81%EA%B5%AC-%EC%84%9D%EA%B4%80%EB%8F%99,"[8.0, 8.5)"
정형외과,마디콕마취통증의학과의원,서울 성북구 아리랑로 9,9.0,['권구민'],False,['9.0'],14,https://www.modoodoc.com/hospital/67275/%EB%A7%88%EB%94%94%EC%BD%95%EB%A7%88%EC%B7%A8%ED%86%B5%EC%A6%9D%EC%9D%98%ED%95%99%EA%B3%BC%EC%9D%98%EC%9B%90-%EC%84%9C%EC%9A%B8-%EB%8F%99%EC%86%8C%EB%AC%B8%EB%8F%996%EA%B0%80,"[9.0, 9.5)"
